Date,Open,High,Low,Close,Adj Close,Volume
1990-03-29,28.750000,28.750000,28.750000,28.750000,26.763765,840
1990-03-30,30.000000,31.875000,30.000000,31.875000,29.672873,15440
1990-04-02,28.125000,28.125000,28.125000,28.125000,26.181946,40
1990-04-03,28.125000,28.125000,28.125000,28.125000,26.181946,0
1990-04-04,31.875000,31.875000,31.875000,31.875000,29.672873,40
1990-04-05,31.875000,31.875000,30.312500,30.937500,28.800140,1480
1990-04-06,30.937500,30.937500,30.937500,30.937500,28.800140,0
1990-04-09,31.250000,31.250000,31.250000,31.250000,29.091049,200
1990-04-10,31.250000,31.875000,28.125000,29.062500,27.054674,8760
1990-04-11,28.125000,28.125000,26.875000,27.500000,25.600124,4080
1990-04-12,27.500000,28.750000,27.500000,27.500000,25.600124,200
1990-04-16,27.500000,30.625000,27.500000,30.625000,28.509228,160
1990-04-17,30.625000,30.625000,27.500000,27.500000,25.600124,800
1990-04-18,27.500000,27.500000,27.500000,27.500000,25.600124,80
1990-04-19,27.500000,27.500000,27.500000,27.500000,25.600124,0
1990-04-20,26.875000,26.875000,26.875000,26.875000,25.018307,80
1990-04-23,26.875000,26.875000,26.875000,26.875000,25.018307,0
1990-04-24,26.875000,26.875000,26.875000,26.875000,25.018307,1480
1990-04-25,26.875000,26.875000,26.875000,26.875000,25.018307,0
1990-04-26,27.187500,27.500000,27.187500,27.500000,25.600124,2520
1990-04-27,27.500000,27.500000,26.875000,26.875000,25.018307,2160
1990-04-30,27.812500,27.812500,27.812500,27.812500,25.891033,960
1990-05-01,27.812500,27.812500,27.812500,27.812500,25.891033,0
1990-05-02,27.500000,27.500000,27.500000,27.500000,25.600124,40
1990-05-03,27.500000,28.125000,27.500000,27.500000,25.600124,12400
1990-05-04,27.500000,27.812500,27.500000,27.812500,25.891033,800
1990-05-07,27.812500,28.125000,27.500000,28.125000,26.181946,4000
1990-05-08,28.125000,28.125000,27.500000,28.125000,26.181946,4200
1990-05-09,28.125000,28.125000,27.500000,28.125000,26.181946,4000
1990-05-10,28.125000,28.125000,28.125000,28.125000,26.181946,0
1990-05-11,28.125000,30.000000,27.500000,27.500000,25.600124,2600
1990-05-14,27.500000,28.750000,27.500000,28.750000,26.763765,920
1990-05-15,30.000000,30.000000,30.000000,30.000000,27.927408,880
1990-05-16,30.000000,30.000000,27.500000,28.750000,26.763765,400
1990-05-17,27.500000,27.500000,27.500000,27.500000,25.600124,400
1990-05-18,28.125000,31.250000,28.125000,31.250000,29.091049,4240
1990-05-21,31.250000,31.250000,28.750000,31.250000,29.091049,1560
1990-05-22,31.250000,31.250000,28.750000,30.000000,27.927408,1880
1990-05-23,30.000000,30.000000,30.000000,30.000000,27.927408,0
1990-05-24,28.750000,28.750000,28.750000,28.750000,26.763765,120
1990-05-25,29.375000,30.000000,29.375000,29.375000,27.345585,120
1990-05-29,30.000000,31.250000,30.000000,31.250000,29.091049,1880
1990-05-30,31.250000,32.500000,31.250000,31.250000,29.091049,1080
1990-05-31,31.250000,32.500000,31.250000,32.500000,30.254686,1680
1990-06-01,32.500000,32.500000,32.500000,32.500000,30.254686,0
1990-06-04,32.500000,34.375000,31.875000,34.375000,32.000156,5560
1990-06-05,34.375000,36.250000,33.125000,34.375000,32.000156,4360
1990-06-06,34.375000,35.625000,34.375000,35.000000,32.581970,17240
1990-06-07,35.000000,36.250000,34.375000,36.250000,33.745621,120
1990-06-08,36.250000,36.250000,34.375000,34.375000,32.000156,480
1990-06-11,34.375000,35.000000,34.375000,34.687500,32.291065,2120
1990-06-12,34.375000,34.375000,34.375000,34.375000,32.000156,160
1990-06-13,34.375000,37.500000,34.375000,37.500000,34.909264,2800
1990-06-14,36.875000,36.875000,35.000000,35.625000,33.163803,1760
1990-06-15,35.625000,36.250000,35.625000,35.625000,33.163803,480
1990-06-18,35.625000,35.625000,35.625000,35.625000,33.163803,0
1990-06-19,35.625000,37.500000,35.625000,36.875000,34.327435,600
1990-06-20,36.875000,36.875000,35.625000,35.625000,33.163803,11840
1990-06-21,35.625000,36.875000,35.625000,35.625000,33.163803,9040
1990-06-22,35.625000,36.875000,35.625000,36.875000,34.327435,16120
1990-06-25,36.875000,37.500000,35.000000,37.500000,34.909264,19720
1990-06-26,37.500000,37.500000,37.500000,37.500000,34.909264,0
1990-06-27,36.875000,36.875000,36.875000,36.875000,34.327435,80
1990-06-28,36.875000,36.875000,36.875000,36.875000,34.327435,0
1990-06-29,36.875000,36.875000,34.375000,34.375000,32.000156,3880
1990-07-02,35.000000,35.625000,35.000000,35.000000,32.581970,17720
1990-07-03,35.625000,36.875000,35.625000,35.625000,33.163803,1400
1990-07-05,36.250000,36.250000,36.250000,36.250000,33.745621,240
1990-07-06,36.250000,36.250000,36.250000,36.250000,33.745621,1200
1990-07-09,35.000000,35.000000,33.125000,33.125000,30.836512,3040
1990-07-10,33.750000,36.250000,33.750000,35.625000,33.163803,30560
1990-07-11,35.625000,36.875000,35.000000,36.562500,34.036530,15280
1990-07-12,36.562500,40.000000,36.250000,38.750000,36.072903,11840
1990-07-13,36.250000,36.250000,33.125000,36.250000,33.745621,6200
1990-07-16,35.625000,35.625000,33.125000,35.625000,33.163803,9280
1990-07-17,36.250000,37.500000,36.250000,37.500000,34.909264,44800
1990-07-18,37.500000,41.250000,36.250000,40.000000,37.236549,19720
1990-07-19,40.000000,41.250000,40.000000,40.625000,37.818371,20000
1990-07-20,40.625000,41.250000,40.000000,41.250000,38.400188,1280
1990-07-23,41.250000,41.250000,40.000000,40.000000,37.236549,22720
1990-07-24,40.000000,40.000000,38.750000,39.062500,36.363811,28880
1990-07-25,39.062500,40.000000,36.250000,36.250000,33.745621,60040
1990-07-26,36.250000,38.750000,36.250000,38.750000,36.072903,41760
1990-07-27,38.750000,38.750000,36.250000,36.250000,33.745621,240
1990-07-30,36.250000,38.125000,35.625000,35.625000,33.163803,2920
1990-07-31,35.625000,35.625000,32.500000,33.125000,30.836512,25840
1990-08-01,32.812500,33.125000,32.500000,32.812500,30.545599,1599560
1990-08-02,32.500000,32.812500,32.187500,32.500000,30.254686,554320
1990-08-03,32.812500,32.812500,31.562500,31.875000,29.672873,478760
1990-08-06,31.875000,31.875000,30.625000,31.250000,29.091049,110120
1990-08-07,31.562500,31.562500,30.625000,31.250000,29.091049,76560
1990-08-08,31.250000,31.875000,30.625000,31.250000,29.091049,77840
1990-08-09,31.562500,32.812500,31.250000,32.187500,29.963781,109120
1990-08-10,32.187500,33.437500,31.875000,33.125000,30.836512,121120
1990-08-13,32.500000,34.062500,32.500000,33.750000,31.418331,93560
1990-08-14,33.437500,36.562500,33.437500,36.250000,33.745621,309880
1990-08-15,35.937500,36.250000,35.625000,36.250000,33.745621,244360
1990-08-16,36.250000,36.250000,35.312500,35.937500,33.454704,112560
1990-08-17,35.000000,35.000000,33.125000,33.750000,31.418331,70760
1990-08-20,33.437500,34.062500,33.437500,33.437500,31.127422,93360
1990-08-21,33.750000,33.750000,31.875000,33.125000,30.836512,110360
1990-08-22,32.500000,33.750000,32.500000,33.437500,31.127422,239280
1990-08-23,32.500000,32.500000,30.625000,30.625000,28.509228,46120
1990-08-24,31.562500,31.875000,30.937500,30.937500,28.800140,69960
1990-08-27,32.187500,32.500000,31.250000,32.500000,30.254686,100680
1990-08-28,31.875000,33.750000,31.875000,33.125000,30.836512,133480
1990-08-29,33.750000,34.062500,33.437500,33.437500,31.127422,75400
1990-08-30,34.062500,34.687500,33.437500,33.750000,31.418331,79240
1990-08-31,33.750000,34.375000,33.750000,33.750000,31.418331,36000
1990-09-04,33.750000,34.375000,33.750000,33.750000,31.418331,24800
1990-09-05,34.375000,34.375000,33.750000,33.750000,31.418331,37880
1990-09-06,34.375000,34.375000,33.125000,33.750000,31.418331,85760
1990-09-07,33.437500,34.375000,33.437500,34.375000,32.000156,53760
1990-09-10,34.375000,36.250000,33.750000,35.625000,33.163803,88440
1990-09-11,35.625000,35.937500,35.000000,35.625000,33.163803,45560
1990-09-12,35.625000,36.250000,35.000000,35.937500,33.454704,146360
1990-09-13,36.250000,36.562500,35.312500,35.312500,32.872883,140520
1990-09-14,35.312500,35.937500,35.000000,35.625000,33.163803,83160
1990-09-17,35.000000,35.937500,35.000000,35.937500,33.454704,89000
1990-09-18,35.625000,36.562500,35.000000,36.250000,33.745621,83120
1990-09-19,36.875000,37.187500,36.250000,37.187500,34.618355,73760
1990-09-20,37.187500,37.187500,36.562500,36.562500,34.036530,40080
1990-09-21,37.187500,37.187500,36.250000,36.250000,33.745621,48040
1990-09-24,36.875000,37.187500,35.937500,35.937500,33.454704,29320
1990-09-25,35.937500,36.875000,35.937500,36.250000,33.745621,133840
1990-09-26,36.875000,36.875000,35.937500,36.562500,34.036530,30720
1990-09-27,35.937500,35.937500,32.500000,32.812500,30.545599,45360
1990-09-28,32.500000,32.500000,29.375000,31.562500,29.381962,171200
1990-10-01,31.562500,34.687500,31.250000,34.687500,32.291065,250560
1990-10-02,34.687500,35.625000,34.375000,34.687500,32.291065,243240
1990-10-03,34.687500,34.687500,34.062500,34.375000,32.000156,178640
1990-10-04,33.750000,34.375000,33.437500,34.375000,32.000156,89840
1990-10-05,34.375000,34.375000,33.437500,33.750000,31.418331,122400
1990-10-08,33.750000,34.687500,33.750000,33.750000,31.418331,42120
1990-10-09,34.687500,34.687500,32.812500,32.812500,30.545599,62360
1990-10-10,33.125000,33.125000,32.500000,32.812500,30.545599,43400
1990-10-11,32.812500,32.812500,31.250000,32.187500,29.963781,99360
1990-10-12,32.187500,32.187500,30.937500,30.937500,28.800140,59280
1990-10-15,30.937500,33.125000,30.937500,33.125000,30.836512,52160
1990-10-16,33.125000,33.125000,32.187500,32.187500,29.963781,39800
1990-10-17,32.187500,34.062500,32.187500,33.437500,31.127422,67800
1990-10-18,33.437500,34.687500,33.437500,34.062500,31.709240,95000
1990-10-19,35.312500,35.625000,34.375000,35.000000,32.581970,67160
1990-10-22,35.625000,35.625000,35.000000,35.312500,32.872883,34000
1990-10-23,35.000000,35.312500,34.375000,35.000000,32.581970,41040
1990-10-24,34.687500,35.312500,34.687500,35.000000,32.581970,25160
1990-10-25,35.625000,36.562500,35.000000,35.625000,33.163803,112000
1990-10-26,34.687500,35.312500,34.375000,34.375000,32.000156,8600
1990-10-29,35.312500,35.312500,33.750000,34.375000,32.000156,27320
1990-10-30,34.062500,34.375000,33.437500,33.750000,31.418331,24040
1990-10-31,34.375000,36.250000,34.375000,35.937500,33.454704,69400
1990-11-01,35.937500,35.937500,35.312500,35.312500,32.872883,38560
1990-11-02,36.250000,36.250000,35.312500,36.250000,33.745621,4840
1990-11-05,36.250000,36.250000,35.312500,36.250000,33.745621,11280
1990-11-06,36.250000,36.250000,35.000000,35.000000,32.581970,26080
1990-11-07,35.312500,35.312500,34.375000,34.375000,32.000156,15680
1990-11-08,34.375000,35.000000,34.375000,35.000000,32.581970,24440
1990-11-09,35.312500,35.312500,34.375000,35.000000,32.581970,28480
1990-11-12,34.062500,34.687500,34.062500,34.062500,31.709240,93000
1990-11-13,34.062500,34.687500,34.062500,34.062500,31.709240,135600
1990-11-14,34.062500,35.625000,34.062500,35.625000,33.163803,49920
1990-11-15,35.625000,35.937500,35.000000,35.937500,33.454704,25560
1990-11-16,35.312500,37.812500,35.312500,37.812500,35.200161,78360
1990-11-19,37.812500,39.062500,37.812500,38.437500,35.781998,73800
1990-11-20,38.437500,38.750000,37.812500,37.812500,35.200161,72560
1990-11-21,37.812500,38.437500,35.937500,35.937500,33.454704,79040
1990-11-23,35.937500,36.562500,35.312500,35.625000,33.163803,44320
1990-11-26,34.375000,34.687500,33.437500,34.062500,31.709240,30640
1990-11-27,34.062500,35.625000,34.062500,35.625000,33.163803,30600
1990-11-28,35.312500,35.937500,35.000000,35.937500,33.454704,104560
1990-11-29,35.937500,35.937500,35.000000,35.937500,33.454704,71200
1990-11-30,35.312500,35.937500,35.312500,35.312500,32.872883,7880
1990-12-03,35.625000,37.500000,35.625000,37.500000,34.909264,63280
1990-12-04,37.500000,38.437500,36.875000,37.812500,35.200161,89280
1990-12-05,37.500000,38.125000,37.500000,38.125000,35.491089,23880
1990-12-06,38.125000,38.437500,37.500000,37.812500,35.200161,140720
1990-12-07,38.437500,38.437500,37.500000,37.812500,35.200161,22920
1990-12-10,38.125000,38.125000,37.500000,37.812500,35.200161,20480
1990-12-11,38.437500,38.437500,37.500000,38.437500,35.781998,28760
1990-12-12,38.437500,39.062500,37.500000,38.750000,36.072903,42200
1990-12-13,39.687500,39.687500,38.750000,39.062500,36.363811,16400
1990-12-14,39.062500,39.375000,37.187500,37.812500,35.200161,57640
1990-12-17,36.875000,37.500000,36.250000,36.875000,34.327435,16320
1990-12-18,36.250000,36.250000,33.750000,34.375000,32.000156,181560
1990-12-19,34.687500,35.000000,29.375000,31.875000,29.672873,900920
1990-12-20,29.375000,31.875000,28.437500,28.437500,26.472855,795440
1990-12-21,28.437500,28.437500,22.812500,24.062500,22.400108,614680
1990-12-24,24.687500,25.312500,24.062500,25.312500,23.563747,211360
1990-12-26,25.625000,28.125000,25.312500,28.125000,26.181946,139680
