name,ttm,03/24/2023,03/07/2023,02/28/2023,01/31/2023,12/30/2022,11/30/2022,10/31/2022,09/30/2022,08/31/2022,07/29/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,02/26/2021,02/18/2021,01/29/2021,01/22/2021,01/15/2021,01/08/2021,12/31/2020,12/21/2020,11/30/2020,10/30/2020,10/28/2020,10/09/2020,09/30/2020,09/24/2020,08/31/2020,08/18/2020,07/31/2020,07/17/2020,07/14/2020,06/30/2020,05/29/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/29/2005,06/30/2005,05/31/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/29/2004,09/30/2004,08/31/2004,07/30/2004,06/30/2004,05/31/2004,04/30/2004,03/31/2004,02/27/2004,01/30/2004,12/31/2003,11/28/2003,10/31/2003,09/30/2003,08/29/2003,07/31/2003,06/30/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/29/2002,10/31/2002,09/30/2002,08/30/2002,07/31/2002,06/28/2002,05/31/2002,04/30/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/28/2001,08/31/2001,07/31/2001,06/29/2001,05/31/2001,04/30/2001,03/30/2001,02/28/2001,01/31/2001,12/29/2000,11/30/2000,10/31/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999,11/30/1999,10/29/1999,09/30/1999,08/31/1999,07/30/1999,06/30/1999,05/31/1999,04/30/1999,03/31/1999,02/26/1999,01/29/1999,12/31/1998,11/30/1998,10/30/1998,09/30/1998,08/31/1998,07/31/1998,06/30/1998,05/29/1998,04/30/1998,03/31/1998,02/27/1998,01/30/1998,12/31/1997,11/28/1997,10/31/1997,09/30/1997,08/29/1997,07/31/1997,06/30/1997,05/30/1997,04/30/1997,03/31/1997,02/28/1997,01/31/1997,12/31/1996,11/29/1996,10/31/1996,09/30/1996,08/30/1996,07/31/1996,06/28/1996,05/31/1996,04/30/1996,03/29/1996,02/29/1996,01/31/1996,12/29/1995,11/30/1995,10/31/1995,09/29/1995,08/31/1995,07/31/1995,06/30/1995,05/31/1995,04/28/1995,03/31/1995,02/28/1995,01/31/1995,12/30/1994,11/30/1994,10/31/1994,09/30/1994,08/31/1994,07/29/1994,06/30/1994,05/31/1994,04/29/1994,03/31/1994,02/28/1994,01/31/1994,12/31/1993,11/30/1993,10/29/1993,09/30/1993,08/31/1993,07/30/1993,06/30/1993,05/31/1993,04/30/1993,03/31/1993,02/26/1993,01/29/1993,12/31/1992,11/30/1992,10/30/1992,09/30/1992,08/31/1992,07/31/1992,06/30/1992,05/29/1992,04/30/1992,03/31/1992,02/28/1992,01/31/1992,12/31/1991,11/29/1991,10/31/1991,09/30/1991,08/30/1991,07/31/1991,06/28/1991,05/31/1991,04/30/1991,03/29/1991,02/28/1991,01/31/1991,12/31/1990,11/30/1990,10/31/1990,09/28/1990,08/31/1990,07/31/1990,06/29/1990,05/31/1990,04/30/1990,03/30/1990,02/28/1990,01/31/1990,12/29/1989,11/30/1989,10/31/1989,09/29/1989,08/31/1989,07/31/1989,06/30/1989,05/31/1989,04/28/1989,03/31/1989,02/28/1989,01/31/1989,12/30/1988,11/30/1988,10/31/1988,09/30/1988,08/31/1988,07/29/1988
MarketCap,"19,329,285,000","19,329,285,000","20,488,635,000","21,183,360,000","22,236,984,000","20,863,528,000","21,326,020,000","19,656,796,000","18,350,976,000","20,364,408,000","23,701,976,000","21,326,760,000","22,870,944,000","22,273,956,000","24,494,014,000","25,335,684,000","25,263,616,000","29,252,951,000","27,306,081,000","27,496,516,000","26,961,952,000","29,245,832,000","28,637,705,000","26,674,695,000","26,816,696,000","26,002,086,000","24,941,934,000","23,415,216,000","23,674,950,000","22,318,725,000","22,294,860,000","21,789,354,000","20,799,770,000","19,846,125,000","19,959,208,000","19,464,416,000","19,457,598,000","19,869,600,000","19,067,024,000","18,337,498,000","17,322,590,000","17,118,050,000","18,167,048,000","18,790,408,000","18,822,780,000","18,258,048,000","16,162,503,000","17,041,104,000","15,968,095,000","12,272,469,000","17,094,637,000","17,048,880,000","16,443,324,000","16,729,359,000","15,999,167,000","16,363,200,000","16,370,612,000","16,383,456,000","17,030,650,000","16,017,085,000","15,784,104,000","15,095,792,565","14,616,464,000","13,781,715,000","12,497,004,000","14,695,076,000","16,199,495,000","17,697,992,000","17,615,453,000","17,867,146,000","18,365,919,000","18,474,357,000","17,467,725,000","16,498,708,981","17,598,130,000","17,781,550,000","16,238,118,000","16,111,886,000","15,647,678,000","15,368,746,000","15,969,366,000","16,177,038,000","15,722,280,000","14,219,700,000","14,337,345,000","14,720,022,000","14,553,198,000","13,783,367,000","13,223,140,000","12,962,550,000","12,910,020,000","14,132,944,000","14,007,939,000","14,276,988,000","13,313,594,000","13,102,080,000","12,795,172,000","11,958,973,000","11,170,728,000","11,381,055,000","12,524,732,000","12,299,848,000","12,421,288,000","10,977,164,000","11,910,591,000","12,805,374,000","12,218,976,000","11,842,180,000","12,003,824,000","12,672,045,000","12,339,909,000","9,710,388,000","9,128,340,000","8,842,080,000","9,278,721,000","8,638,575,000","9,103,827,000","8,803,281,000","8,693,760,000","8,698,784,000","8,369,760,000","8,328,208,000","7,978,962,000","7,698,431,000","7,830,409,000","8,901,690,000","8,818,660,000","8,704,492,000","8,624,372,000","8,716,274,000","9,299,290,000","9,242,621,000","8,673,144,000","8,385,580,284","8,248,660,000","8,368,250,000","8,098,970,000","8,002,214,000","8,015,458,000","8,867,873,000","8,434,405,000","8,064,231,000","8,964,648,000","8,061,504,000","8,507,752,000","8,898,013,882","8,737,308,000","8,937,942,000","8,519,627,000","8,494,852,000","8,309,535,000","7,881,285,000","8,469,942,000","9,203,064,000","9,814,506,000","10,103,166,000","9,666,294,000","9,231,426,000","9,013,000,000","9,206,784,000","9,003,008,000","8,342,451,000","8,270,244,000","7,976,331,000","7,465,336,000","7,502,344,000","7,768,585,000","7,863,440,000","8,171,280,000","7,888,982,000","7,675,557,000","7,486,830,000","7,880,652,000","7,748,352,000","7,316,118,000","6,997,050,000","7,558,257,000","7,276,677,000","7,341,657,000","6,601,968,000","6,947,445,000","6,334,467,000","5,957,583,000","6,393,600,000","6,956,280,000","6,842,880,000","6,640,920,000","7,728,400,000","8,134,280,000","7,514,896,000","7,749,819,000","8,212,827,000","8,416,506,000","8,200,584,000","8,542,755,000","8,188,470,000","8,383,830,000","8,371,584,000","8,009,375,000","9,113,795,000","9,109,518,000","8,669,990,000","9,187,724,000","9,259,824,000","9,283,344,000","8,541,288,000","9,752,832,000","8,974,368,000","8,978,034,000","8,878,320,000","8,588,646,000","8,222,478,000","8,566,184,000","8,065,384,000","7,784,973,000","7,402,192,000","7,120,370,000","7,292,456,000","7,281,183,000","7,419,225,000","6,812,025,000","6,897,231,409","6,413,401,724","6,507,656,000","6,664,033,717","6,846,443,399","6,717,249,927","6,522,059,298","6,663,404,236","6,487,720,000","6,467,342,260","6,517,170,000","6,785,484,000","6,633,087,297","6,335,670,452","6,040,444,213","5,807,914,986","5,468,572,995","5,539,453,470","5,846,923,361","5,617,909,439","5,572,873,648","5,849,893,612","6,120,340,023","5,296,172,455","5,168,668,949","5,072,793,861","4,105,379,733","4,381,695,590","4,601,866,740","4,364,115,597","4,759,018,764","4,360,830,257","4,344,480,482","4,101,390,650","3,952,089,859","3,433,516,573","3,547,484,064","3,562,265,247","4,992,963,157","4,646,553,517","5,067,624,345","6,514,904,143","6,993,371,635","7,071,788,646","6,827,044,712","5,771,189,452","5,743,072,645","5,704,268,100","5,408,244,501","6,062,297,477","5,679,058,666","5,463,266,441","6,309,055,828","5,362,948,017","4,909,693,860","4,935,596,994","4,209,180,756","5,600,877,496","4,749,991,400","6,137,120,000","4,939,047,172","4,689,146,627","4,137,636,016","4,066,463,536","3,376,873,587","1,413,868,615","93,470,461","77,220,156","551,947,500","515,160,000","426,707,028","474,977,520","482,906,250","386,325,000","354,131,250","363,031,377","410,354,750","363,031,377","307,809,690","268,317,126","220,946,250","228,892,902","219,303,892","172,218,657","164,521,798","203,566,898","203,566,898","140,128,893","264,643,363","288,040,719","264,643,363","311,284,930","241,348,104","239,479,457","247,050,172","216,263,256","254,868,789","293,476,587","324,263,004","324,263,004","308,869,795","332,085,620","353,457,794","399,511,704","430,297,087","461,032,066","384,194,003","353,457,794","338,111,066","414,942,254","476,307,144","491,766,670","845,136,689","921,967,856","937,184,812","1,044,785,496","1,029,472,264","952,647,052","1,029,472,264","1,152,337,016","1,060,200,743","1,044,785,496","1,213,845,596","1,705,409,080","1,644,051,678","1,628,587,268","1,059,775,000","1,271,802,064","1,271,802,064","1,176,161,952","1,133,790,921","1,123,126,166","1,027,735,479","1,218,408,248","1,091,207,750","1,048,793,625","964,042,625","1,101,763,000","1,006,418,125","985,230,375","1,133,544,625","1,133,544,625","1,239,483,375","1,207,701,750","1,082,750,000","1,180,197,500","1,320,955,000","1,451,873,000","1,507,288,000","1,629,201,000","1,531,976,875","1,542,690,000","1,467,698,125","1,334,775,000","1,468,252,500","1,590,606,875","2,283,452,750","1,895,030,375","2,000,963,750","2,130,437,875","1,930,341,500","1,942,111,875","2,124,247,500","2,088,843,375","2,336,672,250","2,578,940,000","2,628,535,000","2,901,307,500","2,391,149,375","2,415,928,125","2,118,583,125","2,192,034,375","2,043,421,875","1,882,425,000","2,105,322,500","1,770,947,750","1,770,947,750","1,523,155,125","1,188,804,000","1,089,737,000","1,399,321,375","1,424,088,125","1,250,720,875","1,337,404,500","1,312,637,750","1,362,171,250","1,287,000,000","1,101,375,000","1,262,250,000","1,113,750,000","1,212,750,000","1,237,500,000","1,064,250,000","1,027,125,000","1,014,750,000","977,625,000","841,500,000","915,750,000","866,250,000","742,500,000","754,875,000","767,250,000","767,250,000","792,000,000","779,625,000","841,500,000","891,000,000","878,625,000","841,500,000"
EnterpriseValue,"25,194,185,000","25,194,185,000","26,353,535,000","27,048,260,000","28,098,184,000","26,724,728,000","27,187,220,000","25,517,996,000","23,597,976,000","25,611,408,000","28,948,976,000","26,385,060,000","27,929,244,000","27,332,256,000","29,363,914,000","30,205,584,000","29,562,616,000","33,551,951,000","31,605,081,000","31,795,516,000","31,356,352,000","33,640,232,000","33,032,105,000","31,144,295,000","31,286,296,000","30,471,686,000","30,377,534,000","28,850,816,000","29,110,550,000","28,335,325,000","28,311,460,000","27,805,954,000","26,816,370,000","25,862,725,000","25,975,808,000","25,481,016,000","25,474,198,000","25,886,200,000","25,623,924,000","24,894,398,000","23,879,490,000","23,674,950,000","24,723,948,000","25,347,308,000","25,616,780,000","25,052,048,000","22,956,503,000","23,835,104,000","22,762,095,000","19,042,569,000","23,864,737,000","24,125,580,000","23,520,024,000","23,806,059,000","23,075,867,000","23,604,800,000","23,612,212,000","23,697,656,000","23,501,350,000","22,487,785,000","22,254,804,000","20,728,792,565","20,249,464,000","19,351,515,000","18,066,804,000","20,264,876,000","21,769,295,000","23,933,792,000","23,851,253,000","24,102,946,000","24,781,119,000","24,889,557,000","23,882,925,000","22,944,108,981","24,043,530,000","24,590,650,000","23,047,218,000","22,920,986,000","22,456,778,000","21,196,746,000","21,797,366,000","22,005,038,000","21,277,880,000","19,775,300,000","19,892,945,000","20,135,922,000","19,969,098,000","19,387,167,000","18,826,940,000","18,566,350,000","18,513,820,000","19,548,344,000","19,423,339,000","19,692,388,000","19,012,194,000","18,800,680,000","18,493,772,000","17,659,573,000","16,871,328,000","17,349,255,000","18,492,932,000","18,268,048,000","18,389,488,000","17,145,464,000","18,078,891,000","18,973,674,000","18,718,876,000","18,342,080,000","18,503,724,000","15,121,845,000","14,789,709,000","12,149,388,000","11,567,340,000","11,281,080,000","11,717,721,000","11,166,575,000","11,631,827,000","11,331,281,000","11,363,160,000","11,368,184,000","11,039,160,000","10,924,608,000","10,575,362,000","10,188,231,000","10,320,209,000","11,391,490,000","11,308,460,000","11,103,092,000","11,022,972,000","11,114,874,000","11,436,390,000","11,379,721,000","10,810,044,000","10,573,780,284","10,436,860,000","10,556,450,000","10,287,170,000","10,196,314,000","10,209,558,000","10,853,073,000","10,419,605,000","10,049,431,000","10,956,148,000","10,053,004,000","10,499,252,000","10,959,713,882","10,799,008,000","10,999,642,000","10,417,427,000","10,392,652,000","10,207,335,000","9,779,085,000","10,354,342,000","11,087,464,000","11,698,906,000","12,112,466,000","11,675,594,000","11,240,726,000","10,970,700,000","11,164,484,000","10,960,708,000","9,591,551,000","9,519,344,000","9,225,431,000","8,684,336,000","8,721,344,000","8,987,585,000","9,019,540,000","9,327,380,000","9,045,082,000","8,921,457,000","8,732,730,000","9,126,552,000","9,022,352,000","8,590,118,000","8,271,050,000","8,743,557,000","8,461,977,000","8,526,957,000","7,940,268,000","8,285,745,000","7,672,767,000","7,459,183,000","7,895,200,000","8,457,880,000","8,520,380,000","8,318,420,000","9,405,900,000","9,638,680,000","9,019,296,000","9,254,219,000","9,846,027,000","10,049,706,000","9,833,784,000","10,043,455,000","9,689,170,000","9,884,530,000","9,600,784,000","9,238,575,000","10,223,995,000","10,219,718,000","9,780,190,000","10,350,924,000","10,423,024,000","10,446,544,000","9,511,788,000","10,723,332,000","9,944,868,000","9,813,134,000","9,713,420,000","9,423,746,000","9,173,378,000","9,517,084,000","9,016,284,000","8,735,873,000","8,482,392,000","8,200,570,000","8,372,656,000","8,367,183,000","8,505,225,000","7,659,025,000","7,744,231,409","7,260,401,724","7,354,656,000","7,584,233,717","7,766,643,399","7,637,449,927","7,345,259,298","7,486,604,236","7,310,920,000","7,152,842,260","7,202,670,000","7,470,984,000","7,289,487,297","6,992,070,452","6,696,844,213","6,513,814,986","6,174,472,995","6,245,353,470","6,564,023,361","6,335,009,439","6,289,973,648","6,611,093,612","6,881,540,023","6,057,372,455","6,045,668,949","5,949,793,861","4,982,379,733","4,440,795,590","4,660,966,740","4,423,215,597","5,717,518,764","5,319,330,257","5,302,980,482","4,566,890,650","4,417,589,859","3,899,016,573","4,089,384,064","4,104,165,247","5,534,863,157","4,856,253,517","5,277,324,345","6,781,004,143","7,259,471,635","7,337,888,646","7,186,744,712","6,130,889,452","6,102,772,645","6,063,968,100","5,796,244,501","6,450,297,477","6,127,658,666","5,911,866,441","6,757,655,828","5,748,548,017","5,295,293,860","5,321,196,994","4,646,080,756","6,037,777,496","5,186,891,400","6,629,520,000","5,431,447,172","5,181,546,627","5,054,436,016","4,983,263,536","4,293,673,587","2,330,668,615","1,170,170,461","1,153,920,156","1,628,647,500","1,611,360,000","1,522,907,028","1,571,177,520","1,602,206,250","1,505,625,000","1,473,431,250","1,507,131,377","1,554,454,750","1,507,131,377","1,460,809,690","1,421,317,126","1,373,946,250","1,380,992,902","1,371,403,892","1,324,318,657","1,321,521,798","1,360,566,898","1,360,566,898","1,287,628,893","1,412,143,363","1,435,540,719","1,412,443,363","1,459,084,930","1,389,148,104","1,406,679,457","1,414,250,172","1,383,463,256","1,442,468,789","1,481,076,587","1,511,863,004","1,509,863,004","1,494,469,795","1,517,685,620","1,598,557,794","1,644,611,704","1,675,397,087","1,712,032,066","1,635,194,003","1,604,457,794","1,412,011,066","1,488,842,254","1,550,207,144","1,549,666,670","1,903,036,689","1,917,467,856","1,932,684,812","2,040,285,496","2,023,972,264","1,947,147,052","2,023,972,264","2,155,137,016","2,063,000,743","2,047,585,496","1,978,145,596","2,469,709,080","2,408,351,678","2,392,887,268","1,673,775,000","1,885,802,064","1,885,802,064","1,752,161,952","1,709,790,921","1,738,226,166","1,642,835,479","1,833,508,248","1,706,307,750","1,614,493,625","1,529,742,625","1,667,463,000","1,327,618,125","1,306,430,375","1,454,744,625","1,442,044,625","1,547,983,375","1,516,201,750","1,300,050,000","1,397,497,500","1,538,255,000","1,621,173,000","1,676,588,000","1,798,501,000","1,622,976,875","1,633,690,000","1,558,698,125","1,446,875,000","1,580,352,500","1,702,706,875","2,301,652,750","1,913,230,375","2,019,163,750","2,168,437,875","1,968,341,500","1,980,111,875","2,168,447,500","2,133,043,375","2,380,872,250","2,555,140,000","2,604,735,000","2,877,507,500","2,367,349,375","2,392,128,125","2,094,783,125","2,168,234,375","2,019,621,875","1,858,625,000","2,081,522,500","1,747,147,750","1,747,147,750","1,499,355,125","1,165,004,000","1,065,937,000","1,359,921,375","1,384,688,125","1,210,220,875","1,296,904,500","1,272,137,750","1,359,571,250","1,284,400,000","1,098,775,000","1,230,250,000","1,081,750,000","1,180,750,000","1,226,300,000","1,053,050,000","1,015,925,000","1,005,650,000","968,525,000","832,400,000","906,650,000","856,850,000","733,100,000","745,475,000","767,250,000","767,250,000","792,000,000","779,625,000","841,500,000","891,000,000","878,625,000","841,500,000"
PeRatio,"15.365",,,"17.134","13.425",,"12.817","11.814","9.79","10.768",,"10.75","11.317",,"10.81","11.122","9.623","11.142","10.118",,"9.592","10.34",,"10.228","10.177","9.858","16.06",,,,,,,"23.614",,"23.183",,,,"51.16",,"47.758",,"52.424",,,"51.587",,"51.071","15.137",,"23.049","22.23",,"21.652","19.858",,"19.801",,"18.478","18.173",,"17.217","9.911","8.987","10.358","11.419",,"13.709","13.905",,"14.888","14.077",,"14.144","24.338",,"22.074","21.438",,"21.971","22.256","21.173","19.093",,"20.437","20.265","21.303",,"19.976","19.895","22.762","22.671",,"22.268","21.872",,"26.988","25.309",,"26.762","26.307",,"23.079","25.066","27.083","26.295",,"25.935","21.335",,,"18.074",,"18.307","16.93",,"17.253","17.067",,"16.45","15.714","14.966","14.775","15.028",,"16.595","16.579",,"16.177",,"16.806","15.77",,"14.791","14.942","14.461","13.936","13.959",,"15.009","14.35",,"15.114","15.951",,"17.591","17.885",,"17.144","16.77","15.81","16.606",,"19.243","19.133",,"17.482","17.038","16.996","16.62","14.907",,"14.253","13.912",,"14.435","15.021","15.609","15.041",,,"15.029","15.296",,"13.774","15.139","14.575","14.705",,"15.13","13.795",,,"14.002",,"15.22","17.203",,"17.066","17.583",,"18.489","18.015","19.672","18.771","19.219","19.327","18.285",,"21.277","20.233",,"22.757","22.815",,"24.593","22.667",,"23.062","22.309",,"23.432","22.062","21.312","21.2",,"20.886","21.443","21.642",,"19.581","18.208","18.381","18.824",,"19.046","19.075",,"18.976","19.547","19.531","20.335","19.028",,"17.349","17.186",,"16.405","17.828","17.129","16.918",,,"16.644",,"17.377","14.069",,"17.173","16.297",,"16.231","16.336","15.689","15.113","13.13",,"14.218","19.929",,"21.108",,"33.828","34.207",,"31.459","31.429","31.216","33.877","37.974",,"36.919","42.635",,"37.908","38.108",,"49.845","42.304",,"51.472","48.868",,"55.809","46.345","36.381","41.072",,"24.286","33.333","27.61","30.733","12.128",,"8.894","10.095",,"10.095","10.6","9.24","7.609",,,"6.873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.754",,,,,,,,"143.765","141.675",,,,,"30.488",,"36.587","38.543","37.156",,"33.684","39.933","35.764","15.665",,"16.456","11.875",,"13.375","10.615","11.607","11.31","19.841",,"24.206","31.49",,"35.337","37.24","37.5","35.677",,,"41.57","19.715",,"17.276","19.338","17.521","17.628",,"19.932","22.297",,"25.238","27.857",,"24.621","21.591",,"22.177",,"24.148","20.313",,"18.524","14.458","13.253","17.88","18.196",,"18.243","17.905",,"18.841","16.123",,"17.308","18.846",,"17.917","17.292",,"17.325","14.912","16.228","16.509",,"14.387","15.5","15.5",,,,,,
ForwardPeRatio,"12.107",,,"13.495","14.164",,"13.123","11.962","11.001","11.442",,"12.077","12.771",,"13.699","14.104","15.773","18.45","16.75",,"17.301","13.298",,"12.579","12.516","12.469","11.962",,,,,,,"11.976",,"11.751",,,,"14.085",,"16.103",,"17.668",,,"20.704",,"16.181","10.471",,"14.556","13.986",,"13.624","13.831",,"14.881",,"14.451","14.286",,"13.193","12.361",,"12.331","13.587",,"14.97","15.152",,"15.625","14.793",,"14.993","16.863",,"15.361","14.903",,"16.556","16.75","16.34","14.749",,"15.015","14.881","13.908",,"13.106","12.854","14.144","15.576",,"14.815","13.405",,"12.739","11.494",,"14.493","14.245",,"12.563","13.643","14.771","14.663",,"14.184","15.083",,,"14.881",,"15.06","13.793",,"14.144","13.55",,"13.021","13.089","13.228","12.422","12.837",,"12.887","12.579",,"12.285",,"12.69","11.891",,"11.416","11.468","12.166","11.614","11.198",,"11.312","10.661",,"11.013","11.641",,"11.862","13.316",,"12.422","12.195","11.249","11.933",,"13.736","14.327",,"13.298","13.021","15.221","14.815","13.605",,"10.02",,,"12.788",,,,,,,,,,"13.587",,,,,,,,,,,,,,,,"13.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.895",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.88",,"1.844",,,,"2.223",,"2.539",,"2.787",,,"3.754",,"2.642","1.708",,"2.85","2.517",,"2.451","2.489",,"2.675",,"2.687","2.462",,"1.792","1.68",,"1.561","1.721",,"1.895","1.919",,"1.888","1.466",,"1.695","1.558",,"1.42","1.348",,"1.434","1.546","1.537","1.501",,"1.405","1.393","1.5",,"1.413","1.385","1.086","1.197",,"1.152","1.043",,"1.485","1.761",,"2.221","2.182",,"1.878","2.04","2.209","2.033",,"1.398","1.664",,,"1.64",,"0.436","2.247",,"1.756","1.717",,"1.651","1.73","1.75","1.58","1.633",,"1.703","1.587",,"1.106",,"1.182","1.107",,"1.098","1.058","0.824","0.787","0.905",,"0.688","0.806",,"0.939","0.99",,"1.022","1.121",,"1.036","1.017","0.938","0.994",,"1.122","1.169",,"1.089","1.065","1.217","1.185","1.095",,"1.002",,,"4.264",,,,,,,,,,"5.091",,,,,,,,,,,,,,,,"4.367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
